,Target,QID Combination,DiSCO Score
2080,WGTP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0009
2081,WGTP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0007
2082,WGTP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0009
2083,WGTP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0037
2084,WGTP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0013
2085,WGTP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0021
2086,WGTP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0057
2087,WGTP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0008
2088,WGTP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0029
2089,WGTP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0054
2090,HISP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.1285
2091,HISP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0258
2092,HISP,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.1963
2093,HISP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0293
2094,HISP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.14
2095,HISP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0616
2096,HISP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0218
2097,HISP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.1757
2098,HISP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0331
2099,HISP,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.185
2100,HISP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0168
2101,HISP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1077
2102,HISP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0258
2103,HISP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0213
2104,HISP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.0644
2105,HISP,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.1886
2106,HISP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0859
2107,HISP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.1152
2108,HISP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.1686
2109,HISP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0196
2110,HISP,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0852
2111,HISP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0181
2112,HISP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.063
2113,HISP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.04
2114,HISP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0048
2115,HISP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0865
2116,HISP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0105
2117,HISP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0796
2118,HISP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0036
2119,HISP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0539
2120,HISP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.016
2121,HISP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0062
2122,HISP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0341
2123,HISP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0977
2124,HISP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0349
2125,HISP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.056
2126,HISP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.1393
2127,HISP,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0225
2128,HISP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0079
2129,HISP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0188
2130,HISP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0169
2131,HISP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.002
2132,HISP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0175
2133,HISP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0125
2134,HISP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0199
2135,HISP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0019
2136,HISP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0116
2137,HISP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0097
2138,HISP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0022
2139,HISP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0124
2140,HISP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0188
2141,HISP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0113
2142,HISP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0171
2143,HISP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0737
2144,HISP,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0319
2145,HISP,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.1213
2146,HISP,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0504
2147,HISP,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0132
2148,HISP,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.1413
2149,HISP,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.029
2150,HISP,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0967
2151,HISP,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0115
2152,HISP,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0744
2153,HISP,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.031
2154,HISP,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0142
2155,HISP,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0509
2156,HISP,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.1394
2157,HISP,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0567
2158,HISP,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0951
2159,HISP,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.1754
2160,HISP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0174
2161,HISP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0139
2162,HISP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0057
2163,HISP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0285
2164,HISP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0074
2165,HISP,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0326
2166,HISP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0065
2167,HISP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0218
2168,HISP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0255
2169,HISP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0056
2170,HISP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0199
2171,HISP,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0315
2172,HISP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0079
2173,HISP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0214
2174,HISP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0832
2175,HISP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0364
2176,HISP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0109
2177,HISP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.113
2178,HISP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0201
2179,HISP,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.1066
2180,HISP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0122
2181,HISP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0719
2182,HISP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0172
2183,HISP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0125
2184,HISP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0507
2185,HISP,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0964
2186,HISP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0426
2187,HISP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0649
2188,HISP,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1171
2189,HISP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0065
2190,HISP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.048
2191,HISP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0103
2192,HISP,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0479
2193,HISP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0065
2194,HISP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0309
2195,HISP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0117
2196,HISP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0067
2197,HISP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0224
2198,HISP,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0506
2199,HISP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.018
2200,HISP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0382
2201,HISP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.1108
2202,HISP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0077
2203,HISP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0019
2204,HISP,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0136
2205,HISP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0011
2206,HISP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0056
2207,HISP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0059
2208,HISP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0011
2209,HISP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0094
2210,HISP,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0132
2211,HISP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0034
2212,HISP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0102
2213,HISP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.068
2214,HISP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0298
2215,HISP,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.1208
2216,HISP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0069
2217,HISP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.078
2218,HISP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0198
2219,HISP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0083
2220,HISP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0504
2221,HISP,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.1349
2222,HISP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.064
2223,HISP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0991
2224,HISP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.1707
2225,HISP,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.025
2226,HISP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0023
2227,HISP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0152
2228,HISP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0045
2229,HISP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0014
2230,HISP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.012
2231,HISP,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0257
2232,HISP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0058
2233,HISP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0192
2234,HISP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0865
2235,HISP,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0135
2236,HISP,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.0667
2237,HISP,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0323
2238,HISP,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0146
2239,HISP,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.0511
2240,HISP,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.1146
2241,HISP,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0574
2242,HISP,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0845
2243,HISP,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.1766
2244,HISP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0045
2245,HISP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0064
2246,HISP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0017
2247,HISP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.009
2248,HISP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0108
2249,HISP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0032
2250,HISP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0101
2251,HISP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0676
2252,HISP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0218
2253,HISP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0055
2254,HISP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0367
2255,HISP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.073
2256,HISP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0461
2257,HISP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0609
2258,HISP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.161
2259,HISP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0057
2260,HISP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0159
2261,HISP,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0219
2262,HISP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0086
2263,HISP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0242
2264,HISP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0758
2265,HISP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.008
2266,HISP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0109
2267,HISP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0026
2268,HISP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0103
2269,HISP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0676
2270,HISP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0472
2271,HISP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0261
2272,HISP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.039
2273,HISP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.1275
2274,HISP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0666
2275,HISP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.087
2276,HISP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.1855
2277,HISP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0391
2278,HISP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.1158
2279,HISP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.1675
2280,DVET,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.2604
2281,DVET,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0576
2282,DVET,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.3701
2283,DVET,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.1072
2284,DVET,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.2525
2285,DVET,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.1385
2286,DVET,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0633
2287,DVET,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.3497
2288,DVET,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.1093
2289,DVET,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.354
2290,DVET,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0772
2291,DVET,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2781
2292,DVET,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0984
2293,DVET,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0612
2294,DVET,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.1588
2295,DVET,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.3487
2296,DVET,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.1415
2297,DVET,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.2565
2298,DVET,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.2601
2299,DVET,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0322
2300,DVET,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.256
2301,DVET,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.052
2302,DVET,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.1688
2303,DVET,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.1233
2304,DVET,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0296
2305,DVET,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.2466
2306,DVET,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0447
2307,DVET,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.216
2308,DVET,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0568
2309,DVET,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.1592
2310,DVET,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0517
2311,DVET,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0276
2312,DVET,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0955
2313,DVET,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.2345
2314,DVET,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.1039
2315,DVET,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.1824
2316,DVET,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.2757
2317,DVET,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0551
2318,DVET,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.012
2319,DVET,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0395
2320,DVET,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0301
2321,DVET,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0036
2322,DVET,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0554
2323,DVET,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0086
2324,DVET,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0729
2325,DVET,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0248
2326,DVET,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0257
2327,DVET,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0169
2328,DVET,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0039
2329,DVET,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0292
2330,DVET,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0552
2331,DVET,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0186
2332,DVET,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0374
2333,DVET,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.1535
2334,DVET,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.077
2335,DVET,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.2559
2336,DVET,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.1416
2337,DVET,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0441
2338,DVET,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.3663
2339,DVET,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0864
2340,DVET,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.2349
2341,DVET,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0717
2342,DVET,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.2407
2343,DVET,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0731
2344,DVET,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0406
2345,DVET,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.1434
2346,DVET,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.3505
2347,DVET,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.1544
2348,DVET,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.2234
2349,DVET,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.2852
2350,DVET,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0633
2351,DVET,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0282
2352,DVET,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0104
2353,DVET,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0634
2354,DVET,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0112
2355,DVET,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0819
2356,DVET,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0318
2357,DVET,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0409
2358,DVET,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0228
2359,DVET,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0091
2360,DVET,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0415
2361,DVET,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0626
2362,DVET,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0377
2363,DVET,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0645
2364,DVET,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.1734
2365,DVET,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.098
2366,DVET,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0383
2367,DVET,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.2496
2368,DVET,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0583
2369,DVET,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.2421
2370,DVET,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0678
2371,DVET,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1954
2372,DVET,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0464
2373,DVET,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0341
2374,DVET,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.1281
2375,DVET,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.2382
2376,DVET,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.111
2377,DVET,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.1638
2378,DVET,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1989
2379,DVET,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0144
2380,DVET,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.142
2381,DVET,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0294
2382,DVET,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.133
2383,DVET,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0406
2384,DVET,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.097
2385,DVET,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.027
2386,DVET,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0177
2387,DVET,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0872
2388,DVET,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.1354
2389,DVET,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0656
2390,DVET,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0975
2391,DVET,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.2215
2392,DVET,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0345
2393,DVET,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0021
2394,DVET,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0498
2395,DVET,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0244
2396,DVET,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0193
2397,DVET,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0132
2398,DVET,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0022
2399,DVET,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0218
2400,DVET,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0484
2401,DVET,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0132
2402,DVET,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0331
2403,DVET,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.1466
2404,DVET,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0705
2405,DVET,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.3268
2406,DVET,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0721
2407,DVET,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.2394
2408,DVET,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0567
2409,DVET,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0339
2410,DVET,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.144
