,Target,QID Combination,DiSCO Score
640,AGEP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0499
641,AGEP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
642,AGEP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0005
643,AGEP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0175
644,AGEP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0024
645,AGEP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
646,AGEP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0496
647,AGEP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0007
648,AGEP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
649,AGEP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0289
650,AGEP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0004
651,AGEP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0006
652,AGEP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0005
653,AGEP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
654,AGEP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0016
655,AGEP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0495
656,AGEP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
657,AGEP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
658,AGEP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0157
659,AGEP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0009
660,AGEP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0497
661,AGEP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0008
662,AGEP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0002
663,AGEP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0284
664,AGEP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0005
665,AGEP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0007
666,AGEP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0004
667,AGEP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
668,AGEP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0012
669,AGEP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0497
670,AGEP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0
671,AGEP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0002
672,AGEP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0065
673,AGEP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0003
674,AGEP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0501
675,AGEP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0494
676,AGEP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0499
677,AGEP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0499
678,AGEP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0499
679,AGEP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0489
680,AGEP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0498
681,AGEP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0495
682,AGEP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0497
683,AGEP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0496
684,AGEP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0498
685,AGEP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0571
686,AGEP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.05
687,AGEP,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.001
688,AGEP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0334
689,AGEP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0045
690,AGEP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0014
691,AGEP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.003
692,AGEP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0008
693,AGEP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0062
694,AGEP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.05
695,AGEP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0003
696,AGEP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0005
697,AGEP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0193
698,AGEP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0037
699,AGEP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0301
700,AGEP,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0008
701,AGEP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0008
702,AGEP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0009
703,AGEP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
704,AGEP,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0027
705,AGEP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0494
706,AGEP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0003
707,AGEP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0003
708,AGEP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0087
709,AGEP,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0008
710,AGEP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0331
711,AGEP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0321
712,AGEP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0315
713,AGEP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.029
714,AGEP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0379
715,AGEP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0501
716,AGEP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0282
717,AGEP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0283
718,AGEP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0445
719,AGEP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0303
720,AGEP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.003
721,AGEP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0023
722,AGEP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0005
723,AGEP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0042
724,AGEP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0497
725,AGEP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0003
726,AGEP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0007
727,AGEP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0201
728,AGEP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0032
729,AGEP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0018
730,AGEP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0004
731,AGEP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0052
732,AGEP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0499
733,AGEP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0002
734,AGEP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0001
735,AGEP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.018
736,AGEP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0019
737,AGEP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0006
738,AGEP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0034
739,AGEP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0485
740,AGEP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0001
741,AGEP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0003
742,AGEP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0178
743,AGEP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0043
744,AGEP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0025
745,AGEP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0496
746,AGEP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
747,AGEP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
748,AGEP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0114
749,AGEP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0009
750,AGEP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0495
751,AGEP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0006
752,AGEP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.001
753,AGEP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.039
754,AGEP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0069
755,AGEP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0496
756,AGEP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0498
757,AGEP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0565
758,AGEP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0499
759,AGEP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0002
760,AGEP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0068
761,AGEP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0003
762,AGEP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0067
763,AGEP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0007
764,AGEP,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0064
765,DPHY,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1102
766,DPHY,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0095
767,DPHY,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0059
768,DPHY,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.3351
769,DPHY,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.1567
770,DPHY,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0161
771,DPHY,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.1591
772,DPHY,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0219
773,DPHY,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0509
774,DPHY,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0531
775,DPHY,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0057
776,DPHY,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0667
777,DPHY,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0816
778,DPHY,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0054
779,DPHY,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0078
780,DPHY,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.3324
781,DPHY,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.1781
782,DPHY,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0392
783,DPHY,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0201
784,DPHY,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.4435
785,DPHY,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0481
786,DPHY,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0444
787,DPHY,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1855
788,DPHY,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1279
789,DPHY,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0652
790,DPHY,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0957
791,DPHY,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0288
792,DPHY,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.1725
793,DPHY,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1121
794,DPHY,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0221
795,DPHY,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0197
796,DPHY,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3587
797,DPHY,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2336
798,DPHY,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0023
799,DPHY,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.2642
800,DPHY,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0756
801,DPHY,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0055
802,DPHY,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0603
803,DPHY,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0079
804,DPHY,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0095
805,DPHY,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0133
806,DPHY,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.002
807,DPHY,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0267
808,DPHY,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0538
809,DPHY,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0019
810,DPHY,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0037
811,DPHY,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.2713
812,DPHY,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.089
813,DPHY,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.1659
814,DPHY,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0328
815,DPHY,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0013
816,DPHY,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0422
817,DPHY,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0048
818,DPHY,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0047
819,DPHY,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0049
820,DPHY,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0019
821,DPHY,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0159
822,DPHY,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0506
823,DPHY,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0006
824,DPHY,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0019
825,DPHY,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.2211
826,DPHY,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0592
827,DPHY,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.5017
828,DPHY,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.1838
829,DPHY,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.4113
830,DPHY,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.3277
831,DPHY,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.2064
832,DPHY,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.4436
833,DPHY,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.183
834,DPHY,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.4863
835,DPHY,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.2689
836,DPHY,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.1819
837,DPHY,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.1389
838,DPHY,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.5046
839,DPHY,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.4798
840,DPHY,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0611
841,DPHY,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.2431
842,DPHY,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.1568
843,DPHY,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.1005
844,DPHY,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.1319
845,DPHY,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0434
846,DPHY,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.2503
847,DPHY,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.1285
848,DPHY,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0337
849,DPHY,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.033
850,DPHY,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.3589
851,DPHY,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.3238
852,DPHY,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0665
853,DPHY,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0139
854,DPHY,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0186
855,DPHY,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0234
856,DPHY,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0041
857,DPHY,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0335
858,DPHY,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0522
859,DPHY,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.003
860,DPHY,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0018
861,DPHY,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.2206
862,DPHY,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.076
863,DPHY,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.205
864,DPHY,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.1348
865,DPHY,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.1565
866,DPHY,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.047
867,DPHY,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.1956
868,DPHY,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0801
869,DPHY,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0378
870,DPHY,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.039
871,DPHY,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.3812
872,DPHY,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.2357
873,DPHY,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0616
874,DPHY,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0405
875,DPHY,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0037
876,DPHY,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.058
877,DPHY,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.103
878,DPHY,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0039
879,DPHY,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.005
880,DPHY,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.2808
881,DPHY,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.1739
882,DPHY,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.062
883,DPHY,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0085
884,DPHY,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0825
885,DPHY,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0921
886,DPHY,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0043
887,DPHY,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0068
888,DPHY,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.3199
889,DPHY,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.1211
890,DPHY,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.008
891,DPHY,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0953
892,DPHY,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0749
893,DPHY,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0053
894,DPHY,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0054
895,DPHY,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.3297
896,DPHY,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.2107
897,DPHY,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0314
898,DPHY,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0531
899,DPHY,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0023
900,DPHY,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0021
901,DPHY,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.2181
902,DPHY,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0677
903,DPHY,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0947
904,DPHY,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0156
905,DPHY,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0149
906,DPHY,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.3787
907,DPHY,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.2929
908,DPHY,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0516
909,DPHY,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0515
910,DPHY,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.295
911,DPHY,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.1182
912,DPHY,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0017
913,DPHY,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.2301
914,DPHY,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0599
915,DPHY,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.2109
916,DPHY,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0542
917,DPHY,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.2085
918,PINCP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2212
919,PINCP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0006
920,PINCP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0005
921,PINCP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.1563
922,PINCP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0495
923,PINCP,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0018
924,PINCP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.057
925,PINCP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0026
926,PINCP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.1561
927,PINCP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.008
928,PINCP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0005
929,PINCP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0049
930,PINCP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0493
931,PINCP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0004
932,PINCP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0006
933,PINCP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0081
934,PINCP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0026
935,PINCP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2122
936,PINCP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2081
937,PINCP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2351
938,PINCP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2094
939,PINCP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2117
940,PINCP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2299
941,PINCP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2184
942,PINCP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2175
943,PINCP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.2239
944,PINCP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2123
945,PINCP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.2637
946,PINCP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.208
947,PINCP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2078
948,PINCP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2085
949,PINCP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.252
950,PINCP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2262
951,PINCP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
952,PINCP,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.1558
953,PINCP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0495
954,PINCP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
955,PINCP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0494
956,PINCP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0011
957,PINCP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.1559
958,PINCP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0023
959,PINCP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
960,PINCP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0008
961,PINCP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0495
962,PINCP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
963,PINCP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
964,PINCP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0035
965,PINCP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0004
966,PINCP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.156
967,PINCP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0497
968,PINCP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0002
969,PINCP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0404
970,PINCP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0008
